Rank,SKU,Product_Name,Product_Type,Vendor,Revenue,Quantity,Avg_Price,Order_Count,Current_Price,Current_Inventory,Status
1447,WBRC-661MH,"White Bird Casting Rod - 6'6"" - Medium Heavy - Fast",Casting Rod,Favorite Fishing,79.99,1,79.99,1,79.99,678,ACTIVE
1448,BB-6-GS-MS,"6"" Bacca Burrito Medium Sink - Golden Shiner",Soft Swimbaits,Bull Shad Swimbaits,79.98,2,39.99,1,39.99,969,ACTIVE
1449,lp-9,9 lb. Club License Plate Frame,Accessories,MONSTERBASS,79.92,8,9.99,6,9.99,80,ACTIVE
1450,BMB02FA528,Bomber Flat A - Rock Craw,Crankbaits,Bomber Lures,79.84,16,4.99,13,6.99,0,ACTIVE
1451,PS-SS,Prop Spy - Sexy Shad,Baits,Bucketmouth Brand,79.23,7,11.32,7,12.99,0,ARCHIVED
1452,MB-PJACKET-XL,Hyper Loft Puffy Jacket - XL,Hoodies & Outerwear,MONSTERBASS,79.0,1,79.0,1,79.00,-1,ACTIVE
1453,MB-PJACKET-S,Hyper Loft Puffy Jacket - S,Hoodies & Outerwear,MONSTERBASS,79.0,1,79.0,1,79.00,0,ACTIVE
1454,MB-PJACKET-L,Hyper Loft Puffy Jacket - L,Hoodies & Outerwear,MONSTERBASS,79.0,1,79.0,1,79.00,13,ACTIVE
1455,TP70-25,Ark Topwater Popper - Baby Bass,Popper,Ark Fishing,78.92,9,8.77,9,8.99,0,ACTIVE
1456,PK3LDY2,Perch Talker,Panfish Baits,Lindy,78.0,6,13.0,5,13.00,0,ARCHIVED
1457,Z63-005,Z-Series Lipless Crankbait - Fire Craw,Lipless Crankbait,Ark Fishing,78.0,6,13.0,5,13.00,0,ARCHIVED
1458,platinum-0324,March 2024 - Platinum Series,Subscription Box,MONSTERBASS,78.0,2,39.0,2,39.00,-1,DRAFT
1459,GRND3-DVG,"Grenade 2.75"" - Dove's Goby",Baits,"ThunderHawk, Inc",78.0,13,6.0,7,6.00,0,ARCHIVED
1460,platinum-0424-S,April 2024 - Platinum S,Subscription Box,MONSTERBASS,78.0,2,39.0,2,39.00,0,DRAFT
1461,Norman-0724-Misc,Miscellaneous Norman Crankbaits,Crankbaits,Norman,78.0,14,5.57,12,5.00,0,ARCHIVED
1462,multi-0624,June 2024 - Multi Species,Subscription Box,MONSTERBASS,78.0,2,39.0,2,39.00,-2,DRAFT
1463,platinum-0824-old,Trophy Pond Box,Tackle Bundle,MONSTERBASS,78.0,2,39.0,2,39.00,54,ACTIVE
1464,OGSP011,Sneaky Pete OG - Bone,Swimbaits,G-Ratt Baits,77.98,2,38.99,2,38.99,0,ACTIVE
1465,799787440115,Loaded Dice - Albino,Finesse Baits,3 Brothers Baits,77.94,6,12.99,6,12.99,0,ACTIVE
1466,810103812451,Tungsten Propellor Jig - 1/16 oz 3 Piece,Jig Heads,1st Contact Tungsten,77.88,12,6.49,10,6.49,111,ACTIVE
1467,44FINSWIM-02,"Finesse Swimmer - 4.4"" / Gill",Soft Swimbaits,Big Bite Baits,77.37,13,5.95,4,5.99,0,ARCHIVED
1468,RO3-850,"Strike King Rodent 3"" - Moon Juice / 3""",Craws & Creatures,Strike King,77.35,13,5.95,10,5.95,0,ARCHIVED
1469,RGCUT56-805,Rage Cut-R-Worm - Blue Craw Red Flake,Worms,Strike King,77.0,14,5.5,12,5.50,0,ARCHIVED
1470,JSN33,Jack Slap - Nickel,Blade Baits & Spoons,Catch Outdoors,77.0,11,7.0,7,7.00,0,ARCHIVED
1471,SBEF65NRED,SPRO Dean Rojas Bronzeye Frog 65,Topwater,SPRO,77.0,7,11.0,4,11.00,0,ARCHIVED
1472,DDFR-711M,"Defender Spinning Rod - Defender spinning rod 7'1"" M",Spinning Rod,Favorite Fishing,76.99,1,76.99,1,109.99,0,ACTIVE
1473,HERC5-84,"Herculez Swimbait 5"" - Pearl",Soft Swimbaits,Z-Man Fishing Products,76.93,7,10.99,2,10.99,0,ARCHIVED
1474,34FINSWIM-02,"Finesse Swimmer - 3.4"" / Gill",Soft Swimbaits,Big Bite Baits,76.81,19,4.04,15,4.99,0,ARCHIVED
1475,DOB-DBBS38-125,Dobyn's D Blade Spinnerbait - White on White Colorado Willow,Spinnerbaits,Dobyn’s,76.41,9,8.49,8,8.49,0,ACTIVE
1476,mb-subscription-platinum-0124,January 2024 - Platinum Series,Subscription Box,,76.0,2,38.0,2,,,
1477,silver-0124,January 2024 - Silver Series,Subscription Box,MONSTERBASS,76.0,2,38.0,1,20.00,0,DRAFT
1478,R1423 BT,Rattl'n Vibe One Knock - Blue Chrome,Lipless Crankbait,Yo-Zuri,76.0,8,9.5,7,9.50,0,ARCHIVED
1479,mb-subscription-multi-23900,Sept 2023 - Multi Species Series,Tackle Bundle,,76.0,2,38.0,2,,,
1480,R1423 GSN,Rattl'n Vibe One Knock - Golden Shiner,Lipless Crankbait,Yo-Zuri,76.0,8,9.5,7,9.50,0,ARCHIVED
1481,multi-0224,February 2024 - Multi Species,Subscription Box,MONSTERBASS,76.0,2,38.0,2,39.00,0,DRAFT
1482,GIFT-TACKLE-BAG,Free Gift - Tackle Bag + 2 Tackle Trays,Tackle Bags & Boxes,Plano,75.98,2,37.99,2,37.99,-127,DRAFT
1483,MB-SHIRT-DRC-GREY-2X,Dr. Crankenstein - 2X,Shirts,MONSTERBASS,75.6,4,18.9,4,21.00,0,ACTIVE
1484,HAMMER-9,MONSTERBASS The Hammer | Colorado Spinnerbait - Firecraw w/ Colorado Orange,Spinnerbaits,MONSTERBASS,75.2,10,7.52,9,8.00,0,ARCHIVED
1485,GOGKC3GNP,Googan Krackin' Craw - 3'' 10pk - Green Pumpkin,Craws & Creatures,,75.0,15,5.0,9,,,
1486,test-subscription-welcome,Test Subscription: 3 month,Subscription Box,MONSTERBASS,75.0,2,37.5,2,75.00,-4,DRAFT
1487,PDR-100-AST,Paddle Bug Rig,Panfish Baits,Laker,75.0,30,2.5,10,2.50,0,ARCHIVED
1488,CAST-7:1 - Reels,StrikeBack Casting Reel - 7:1 Casting Reel,Casting Reel,VEXAN®,74.99,1,74.99,1,99.99,487,ACTIVE
1489,sku-39362138832957,"Shimano Curado, SLX DC MGL Full Tune kit - XCR Ultra",new,Spool Hi-Speed Bearings,74.95,1,74.95,1,74.95,8655,ACTIVE
1490,511-TC-OP,Tiger Camo Orange Crush Hat,Hats,MONSTERBASS,74.85,3,24.95,2,25.00,19,ACTIVE
1491,STICKER-BFS,Bigfoot Sticker,Stickers,MONSTERBASS,74.0,37,2.0,17,2.00,0,ARCHIVED
1492,8002673_15238,MONSTERBASS Slides - Black / 8,Accessories,MONSTERBASS.,73.98,2,36.99,2,36.99,9997,ACTIVE
1493,MB-SHIRT-CLASSIC-L-HDGREY,Classic Logo Tee - L / Heather Gray/White,Apparel,MONSTERBASS,73.93,7,10.56,7,9.99,0,ARCHIVED
1494,GP-PROTECT-16,Guaranteed Shipping Protection - Level 16,Protection,MONSTERBASS,73.5,1,73.5,1,73.50,-1,ACTIVE
1495,XTRPP03,Pencil Popper - Fire Tiger,Topwater,XCalibur,72.0,9,8.0,1,5.99,0,ARCHIVED
1496,FGLT307,Froglet - Toad,Topwater,Lunkerhunt,72.0,8,9.0,4,9.00,0,ARCHIVED
1497,XB-5-SXY-BLU,XB-5 Crankbait - Sexy Blue Back,Crankbaits,Xcite Baits,72.0,8,9.0,8,9.00,0,ARCHIVED
1498,STICKER-WTF,Where's The Fish Sticker,Stickers,MONSTERBASS,72.0,36,2.0,25,2.00,510,ACTIVE
1499,PPS12-W,Pacemaker Swim Jig - 1/2oz / White,Swim Jigs,V&M Baits,72.0,12,6.0,3,6.00,159,ACTIVE
1500,MLF-351,Hardcore Crank SR 65F Squarebill - Ghost Pearl Shad,Crankbaits,Yo-Zuri,72.0,8,9.0,8,9.00,37,ACTIVE
1501,DBR-902ML,"Brush Dobber Crappie Spinning Rod - 9'0"" Medium Light 2 piece",Spinning Rod,Favorite Fishing,71.98,2,35.99,1,44.99,265,ACTIVE
1502,CBB12-07,Big Blade Chatterbait - Fire Craw,Bladed Jigs,Z-Man Fishing Products,71.94,6,11.99,4,11.99,0,ARCHIVED
1503,LC-6160-1,Slabasaurus Rex - Sexy Shad,Panfish Baits,LUNKERCANDY,71.92,8,8.99,8,8.99,0,ARCHIVED
1504,CT3-5-06,Squarebill Crankbait - 3-5' Diver / Shiner,Squarebill,Ark Fishing,71.92,8,8.99,7,8.99,32,ACTIVE
1505,CT3-5-11,Squarebill Crankbait - 3-5' Diver / Silver Shad,Squarebill,Ark Fishing,71.92,8,8.99,8,8.99,31,ACTIVE
1506,R1352 CSH,3DB Series Squarebill Crankbait 1.5 - Citrus Shad,Squarebill,Yo-Zuri,71.92,8,8.99,7,8.99,0,ARCHIVED
1507,PTCR-8-gill,Head Banger DT-8 - Gill,Crankbaits,Brand X,71.92,8,8.99,5,8.99,0,ARCHIVED
1508,LL-SD6-SC,Sugar Daddy 6 - Spring Craw,Crankbaits,LUNKERCANDY,70.93,8,8.87,8,8.99,0,ARCHIVED
1509,PS-G,Prop Spy - Gilly,Baits,Bucketmouth Brand,70.14,6,11.69,5,12.99,-1,ARCHIVED
1510,XZ-CHUNK,"3.25"" MB Chunk - Misc Colors",Craws & Creatures,X Zone Lures,70.0,14,5.0,12,5.00,0,ARCHIVED
1511,BG132OBS17-10,Bobby Garland Overbite Sickle Jig,Jig Heads,Bobby Garland,70.0,14,5.0,12,5.00,0,ARCHIVED
1512,GOGRNPBJ,Googan Rattlin' Ned - Peanut Butter & Jelly,Worms,Googan Baits,70.0,14,5.0,9,5.00,0,ARCHIVED
1513,IMPSL6S02,Impact Slash 6S Jerkbait - Silver Side,Jerkbaits,Lunkerhunt,70.0,10,7.0,5,6.29,0,ARCHIVED
1514,WSS608-3/8-BG-1,Skatter Shad Bladed Jig - 3/8oz,Bladed Jigs,Mustad,70.0,14,5.0,10,5.00,0,ARCHIVED
1515,A10SB-GAYU,A10 Square Bill - Ghost AYU,Squarebill,"ThunderHawk, Inc",70.0,7,10.0,7,10.00,0,ARCHIVED
1516,BH-UVLONG-SILVER-2XL,Basshik UV Sunshirt - 2X,UV Protection,Basshik,70.0,7,10.0,6,10.00,-1,ARCHIVED
1517,BMIN02,"Bait Shifter 3.5"" Minnow Kit - Ice",Soft Swimbaits,Lunkerhunt,70.0,10,7.0,8,7.00,0,ARCHIVED
1518,MB-RAGNAR-BONE,Ragnar - old packaging - Bone,Walking Baits,MONSTERBASS,70.0,10,7.0,10,10.00,0,ARCHIVED
1519,7144145_5514,MONSTER/BASS Crew Neck Sweatshirt - Sport Grey / S,Hoodies & Outerwear,MONSTERBASS.,70.0,2,35.0,2,35.00,9997,ACTIVE
1520,sku-51515481817404,Nightmare Xtreme 2.0 300 / 350 / 400/ 500 spine Arrow 12/Pack Fletched - 300,,Killz Products,69.99,1,69.99,1,69.99,37,ACTIVE
1521,WBR100NGR-RTL,White Bird Casting Reel (retail packaging) - Right,Casting Reel,Favorite Fishing,69.99,1,69.99,1,69.99,1361,ACTIVE
1522,BC8-80-1500-FBM,Reaction Tackle X8 Braided Fishing Line - Blue Camo 8 Strand - 80lb / 1500yds / Blue Camouflage,Braid,Reaction Tackle,69.98,1,69.98,1,69.98,28,ARCHIVED
1523,MB-SSJACKET-S,All-Season Soft Shell Jacket - S,Hoodies & Outerwear,MONSTERBASS,69.95,1,69.95,1,59.00,0,ARCHIVED
1524,EH1272-SPARKY,Mugshot Lipless - Sparky,Lipless Crankbait,Element Customs,69.95,5,13.99,5,13.99,0,DRAFT
1525,EH1272-PERCH,Mugshot Lipless - Perchinator,Lipless Crankbait,Element Customs,69.95,5,13.99,5,13.99,0,DRAFT
1526,CDEM72,Ember Mat - Protect The Ground From Popping Embers or Dripping Grease,Pop-Up Pit Accessories,Fireside Outdoor,69.95,1,69.95,1,69.95,1690,ACTIVE
1527,LC-6161-8,Captain Slayhab - Rootbeer Float,Panfish Baits,LUNKERCANDY,69.94,8,8.74,8,8.99,0,DRAFT
1528,mb-shirt-classic-2xl-grey,Classic Logo Tee - 2X / Grey,Apparel,MONSTERBASS,69.93,7,9.99,6,9.99,0,ARCHIVED
1529,1670-590,Rattlesnake'O - Trophy Hunter,Worms,GRANDEBASS,69.9,10,6.99,7,6.99,418,ACTIVE
1530,1670-210,Rattlesnake'O - Watermelon Red Flk,Worms,GRANDEBASS,69.9,10,6.99,6,6.99,138,ACTIVE
1531,1250-217,"NEW: Kickback Shad 3.75"" - Electric Shad",Soft Swimbaits,GRANDEBASS,69.9,10,6.99,8,6.99,352,ACTIVE
1532,sku-39362146041917,"Shimano Curado, Core, Chronarch, SLX Spool kits - XCR Ultra",Fishing Reel Accessories,Spool Hi-Speed Bearings,69.9,2,34.95,1,34.95,8671,ACTIVE
1533,1630-210,"6.5"" Airtail Wiggler - Watermelon Red Flake",Worms,GRANDEBASS,69.4,10,6.94,9,6.99,181,ACTIVE
1534,3001-69-M-3X,Orange Crush Logo Tee - 3X,Shirts,MONSTERBASS,69.0,3,23.0,3,23.00,0,ACTIVE
1535,9663102_6952,Thicc-fil-A - Athletic Heather / 2XL,Shirts,MONSTERBASS.,69.0,3,23.0,3,23.00,9996,ACTIVE
1536,8097285_19407,Retro Logo Tee - Navy / 2XL,Shirts,MONSTERBASS.,69.0,3,23.0,3,23.00,9996,ACTIVE
1537,MLF-239,Warpig - Purdy Shad,Lipless Crankbait,Berkley,68.72,8,8.59,6,8.59,95,ACTIVE
1538,ST4ZS-1-MB,Standout Drop Shot Hook - Size 1,Hooks,TTI,68.0,17,4.0,10,4.00,278,ACTIVE
1539,XTRPP-4,February's Mystery Popper 4-Pack,Unclassified,XCalibur,67.96,4,16.99,4,24.00,2,DRAFT
1540,XLFS14-26XL,Trilene XL - 14lb,Fishing Line,Berkley,67.94,8,8.49,8,8.99,0,ARCHIVED
1541,LL-27,Livingston Lures Walk N Pop 77 - Red Rum,Topwater,Livingston Lures,67.54,6,11.26,6,12.99,0,DRAFT
1542,IMSBW07,Impact Ignite - Ghost,Spinnerbaits,Lunkerhunt,67.5,9,7.5,9,7.50,0,DRAFT
1543,HYLSMWP2.75WGT,Minwaow - White Ghost,Soft Swimbaits,A Band of Anglers,67.5,9,7.5,9,7.50,0,ARCHIVED
1544,Covert-misc,Booyah Covert Spinnerbait - Misc Color,Spinnerbaits,Booyah,67.34,8,8.42,3,7.49,627,ACTIVE
1545,R1423 MRRC,Rattl'n Vibe One Knock - Matte Raburn Red Crawfish,Lipless Crankbait,Yo-Zuri,66.5,7,9.5,6,9.50,0,ARCHIVED
1546,NOCHO-18,Ned Ocho - Watermelon Red Flake,Worms,Strike King,66.28,12,5.52,11,5.99,0,ARCHIVED
1547,PS-PBC,Prop Spy - Pro Blue Chart,Baits,Bucketmouth Brand,66.24,6,11.04,5,12.99,0,ARCHIVED
1548,MB-PDS-BLUE-L,MONSTERBASS Shorts - Slate Blue / L,Hoodies & Outerwear,MONSTERBASS,66.12,3,22.04,3,19.95,0,ARCHIVED
1549,3001-45-M-2X,M Nation Tee (L-2X) - 2X,Apparel,MONSTERBASS,66.0,3,22.0,3,22.00,0,ARCHIVED
1550,GT425-84PK3,Billy Goat - Pearl,Craws & Creatures,MONSTERBASS,66.0,12,5.5,10,5.00,0,DRAFT
1551,GT425-46PK3,Billy Goat - Green Pumpkin,Craws & Creatures,Z-Man Fishing Products,66.0,12,5.5,12,5.50,0,ARCHIVED
1552,D46Z-MB-5/0-3PK,"Fat Gap, 5/0 Bleeding EWG",Hooks,TTI,66.0,22,3.0,14,3.00,0,ARCHIVED
1553,6965525_8752,MONSTER/BASS Trucker Cap - Khaki,Hats,MONSTERBASS.,66.0,3,22.0,3,25.00,9995,ACTIVE
1554,BURNER-38-5,Blade Burner | Willow & Colorado Spinnerbait - 3/8 oz / Sexy Cracks,Spinnerbaits,MONSTERBASS,66.0,8,8.25,3,8.00,-6,ACTIVE
1555,6064336_8928,Fishing is Life - Black Heather / 3XL,Shirts,MONSTERBASS.,66.0,3,22.0,3,22.00,9996,ACTIVE
1556,1546710_8465,MONSTER/BASS Tee - Dark Grey Heather / 3XL,Shirts,MONSTERBASS.,66.0,3,22.0,3,22.00,9996,ACTIVE
1557,PP011,Pistol Pete - Bone,Swimbaits,G-Ratt Baits,65.97,3,21.99,2,21.99,215,ACTIVE
1558,MJHB1-BP,Ike's Head Banger Jig - Brown Purple Passion,Jigs,Missile Baits,65.89,11,5.99,11,5.99,0,ARCHIVED
1559,BMB02FA529,Bomber Flat A - Bones,Crankbaits,Bomber Lures,65.89,11,5.99,9,6.99,0,ACTIVE
1560,FINSTK2.75-719,"2.75"" Ned Candy - PB&J",Soft Swimbaits,Vicious Fishing,65.88,12,5.49,7,4.99,0,ACTIVE
1561,MBMDC-BLKN,Mini D Chunk,Craws & Creatures,Missile Baits,65.66,14,4.69,9,4.69,0,ARCHIVED
1562,810103812482,Tungsten Propellor Jig - 1/4oz,Jig Heads,,65.43,11,5.95,8,,,
1563,1702-002,Tungsten Bladed Swimbait Hook - 3/16oz,Hooks,1st Contact Tungsten,65.0,13,5.0,9,5.00,160,ACTIVE
1564,10-20-GGS-10005C,Googan Squad Clickbait - Sexy Shad,Bladed Jigs,Googan Baits,64.9,10,6.49,9,3.99,0,ARCHIVED
1565,TRD4-46PK6,"Big TRD - 4"" / Green Pumpkin",Worms,Z-Man Fishing Products,64.87,13,4.99,11,5.49,0,DRAFT
1566,VF-SPIN-WCHART,Spin Doctor Double Willow Spinnerbait - White Chartreuse,Spinnerbaits,Vicious Fishing,64.0,8,8.0,8,8.99,0,ACTIVE
1567,SHAKEY-38-5,Sabertooth Shakey Head Hooks - 3/8 oz / Green Pumpkin,Jigs,MONSTERBASS,64.0,16,4.0,9,4.00,0,ARCHIVED
1568,RETRO-344-M,Retro Logo Tee - M,Shirts,MONSTERBASS,64.0,4,16.0,4,18.00,0,ACTIVE
1569,HAMMER-6,MONSTERBASS The Hammer | Colorado Spinnerbait - White w/ Colorado Gold,Spinnerbaits,MONSTERBASS,64.0,8,8.0,8,8.00,0,ARCHIVED
1570,BYSQ12608,Booyah Squelcher Buzzbait - 1/2 oz / Black,Buzzbaits,Booyah,64.0,8,8.0,2,8.00,0,ARCHIVED
1571,GUIDEPROTECTION-5,Guide Package Protection - $4.90,Shipping Protection,Guide,63.7,13,4.9,13,4.90,-13,ARCHIVED
1572,MB-TDSW-34-2,Tungsten Drop Shot Weights - Skinny - 3/4oz - 2 pack,Weights,MONSTERBASS,63.0,9,7.0,8,7.00,0,ARCHIVED
1573,3001-45-M-XL,M Nation Tee (L-2X) - XL,Apparel,MONSTERBASS,63.0,3,21.0,3,21.00,0,ARCHIVED
1574,3001-06-CL-XL,Iconic Logo Tee - XL,Shirts,MONSTERBASS,63.0,3,21.0,3,21.00,0,ARCHIVED
1575,MLF-350,Hardcore Crank SR 65F Squarebill - Citrus Shad,Crankbaits,Yo-Zuri,63.0,7,9.0,7,9.00,39,ACTIVE
1576,SBR-732M20,"Shay Bird Spinning Combo - Shay Bird 7'3"" 2pc Spinning Combo w/ 2000 Series Reel",Rod & Reel Combo,Favorite Fishing,62.99,1,62.99,1,89.99,78,ACTIVE
1577,810103811713,Tungsten Flipping Weights - Black / 1/2 oz - 2pk,Tungsten,1st Contact Tungsten,62.93,7,8.99,4,8.99,85,ACTIVE
1578,PTCR-8-probc,Head Banger DT-8 - Pro Blue Chrome,Crankbaits,Brand X,62.93,7,8.99,3,8.99,0,ARCHIVED
1579,1250-833,"NEW: Kickback Shad 3.75"" - Tennessee Shad",Soft Swimbaits,GRANDEBASS,62.91,9,6.99,7,6.99,444,ACTIVE
1580,1670-209,Rattlesnake'O - Green Pumpkin,Worms,GRANDEBASS,62.91,9,6.99,7,6.99,208,ACTIVE
1581,BJ264,Flipping Jig - Chartreuse Root Beer,Flipping Jigs,BO's Jigs,62.86,14,4.49,13,2.99,0,ARCHIVED
1582,MB-PDSP-BLK-L,MONSTERBASS Sweatpants - Black / L,Hoodies & Outerwear,MONSTERBASS,61.95,2,30.98,2,29.00,0,ARCHIVED
1583,S8-23,Seeker 8 - Crawlicious,Crankbaits,MONSTERBASS,61.94,7,8.85,7,8.00,0,ACTIVE
1584,GUIDEPROTECTION-3,Guide Package Protection - $2.94,Shipping Protection,Guide,61.74,21,2.94,21,2.94,-21,ARCHIVED
1585,ACDC-256-M,MONSTER / BASS - M,Shirts,MONSTERBASS,60.0,3,20.0,3,20.00,0,ACTIVE
1586,MB-SHIRT-MONSTERS-BLK-M,MONSTERS - M,Shirts,MONSTERBASS,60.0,3,20.0,3,18.00,0,ACTIVE
1587,3001-69-M-M,Orange Crush Logo Tee (XL) - M,Shirts,MONSTERBASS,60.0,3,20.0,3,20.00,0,ACTIVE
1588,MB-WINDB-CLASSIC-2X-BLK,Lightweight Water Resistant Jacket - 2X / Black,Hoodies & Outerwear,MONSTERBASS,60.0,2,30.0,2,30.00,0,ARCHIVED
1589,MB-WINDB-CLASSIC-S-BLKCAMO,Lightweight Water Resistant Jacket - S / Black Camo,Hoodies & Outerwear,MONSTERBASS,60.0,2,30.0,2,30.00,0,ARCHIVED
1590,2518546_15949,Lightweight Camo Zip Up Windbreaker - Forest Camo / XL,Hoodies & Outerwear,MONSTERBASS.,60.0,1,60.0,1,60.00,9998,ACTIVE
1591,MB-SHIRT-WBURGER-HGREY-L,MONSTERBURGER - L / Heather Grey,Shirts,MONSTERBASS,60.0,3,20.0,3,20.00,15,ACTIVE
1592,BH-UVLONG-SILVER-M,Basshik UV Sunshirt - M,UV Protection,Basshik,60.0,3,20.0,3,10.00,-1,ARCHIVED
1593,STICKER-BK,Bucket King Sticker,Stickers,MONSTERBASS,60.0,30,2.0,11,2.00,0,ARCHIVED
1594,MB-SHIRT-DGH-GREY-M,Swimming with the Fishes - M,Shirts,MONSTERBASS,60.0,4,15.0,4,20.00,7,ACTIVE
1595,1546710_8924,MONSTER/BASS Tee - Black Heather / M,Shirts,MONSTERBASS.,60.0,3,20.0,3,20.00,9996,ACTIVE
1596,MB-SHIRT-DRC-GREY-M,Epic Eric's Dr. Crankenstein - M,Shirts,MONSTERBASS,60.0,3,20.0,3,20.00,23,ACTIVE
1597,2518546_15951,Lightweight Camo Zip Up Windbreaker - Forest Camo / 3XL,Hoodies & Outerwear,MONSTERBASS.,60.0,1,60.0,1,60.00,9998,ACTIVE
1598,6064336_8442,Fishing is Life - Army / L,Shirts,MONSTERBASS.,60.0,3,20.0,3,20.00,9996,ACTIVE
1599,6064336_8443,Fishing is Life - Army / XL,Shirts,MONSTERBASS.,60.0,3,20.0,3,20.00,9996,ACTIVE
1600,kids-0625,Create A Bait - Kid's Fishing Kit: June 2025,Subscription Box,MONSTERBASS,60.0,3,20.0,3,20.00,-3,DRAFT
1601,SW-WR,Slim Wild - Watermelon Red,Worms,V&M Baits,59.99,12,5.0,9,5.00,0,ARCHIVED
1602,FK-TFQG-2UKW,RUT CAMP GRUNT AND DOE BLEAT CALL,,KLUK Custom Calls,59.99,1,59.99,1,59.99,1,ARCHIVED
1603,BSCH-BB-2022-3WE,Busch Light Fishing Bobbers Limited Edition (3 Pack) – Funny Beer Bottle Lures – Premium Fishing Gift for Men,Fishing Floats & Bobbers,Southern Bell Brands,59.97,3,19.99,1,24.99,104,ACTIVE
1604,sku-40960972849213,Shimano Tranx Full Tune kits - XS Ceramic,new,Spool Hi-Speed Bearings,59.95,1,59.95,1,59.95,8994,ACTIVE
1605,H15SDR908,Hunter 1.5 Squarebill - Amp'd Bone,Squarebill,GRANDEBASS,59.94,6,9.99,5,9.99,0,ACTIVE
1606,H15SDR905,Hunter 1.5 Squarebill - Wild Threadfin,Squarebill,GRANDEBASS,59.94,6,9.99,4,9.99,14,ACTIVE
1607,YAM-134JR-08-979,Zako Swimbait,Soft Swimbaits,Gary Yamamoto,59.9,10,5.99,8,5.99,0,ARCHIVED
1608,BMB02FA521,Bomber Flat A - Mad Craw,Crankbaits,Bomber Lures,59.9,10,5.99,8,6.99,0,ACTIVE
1609,SSINK-28PK6,ZinkerZ - Smelt,Worms,Z-Man Fishing Products,59.88,12,4.99,10,4.99,30,ACTIVE
1610,SKR4-MISC,"Rodent 4"" - Misc. Colors",Craws & Creatures,Strike King,59.5,10,5.95,10,5.95,0,ARCHIVED
1611,MB-SSJACKET-L,All-Season Soft Shell Jacket - L,Hoodies & Outerwear,MONSTERBASS,59.0,1,59.0,1,59.00,0,ARCHIVED
1612,CT3-5-18,Squarebill Crankbait - 3-5' Diver / Green Gill,Squarebill,Ark Fishing,58.97,7,8.42,5,8.99,0,ACTIVE
1613,GOGBBGPB,Googan Bandito Bug - 4'' 7pk - Green Pumpkin Blue,Craws & Creatures,Googan Baits,58.54,11,5.32,10,5.59,0,ARCHIVED
1614,810103812475,Tungsten Propellor Jig - 1/8oz,Jig Heads,1st Contact Tungsten,58.41,9,6.49,7,6.49,80,ACTIVE
1615,NOCHO-850,Ned Ocho - Moon Juice,,,58.19,11,5.29,7,,,
1616,CC6-FB,Castaic Crankbait - Fall Bluegill,Crankbaits,Castaic,58.0,9,6.44,6,6.00,0,ARCHIVED
1617,RTRO-LHUV-W-S,Mossy Oak Sunshirt (S only) - S,Hoodies & Outerwear,MONSTERBASS,58.0,2,29.0,2,29.00,0,ARCHIVED
1618,EXT106-BLU-IL-L,Blue Water Sunshirt (L) - L,UV Protection,MONSTERBASS,58.0,2,29.0,2,19.00,0,ARCHIVED
1619,CB-3,Create A Bait - Mad Max blank,Crankbaits,MONSTERBASS,57.92,10,5.79,5,5.99,322,ACTIVE
1620,R1423 MCF,Rattl'n Vibe One Knock - Matte Crawfish,Lipless Crankbait,Yo-Zuri,57.0,6,9.5,4,9.50,0,ARCHIVED
1621,XTRPP01,Pencil Popper - Silver Blue,Topwater,XCalibur,56.0,7,8.0,1,5.99,0,ARCHIVED
1622,HAMMER-8,MONSTERBASS The Hammer | Colorado Spinnerbait - Black & Gold w/ Colorado Black,Spinnerbaits,MONSTERBASS,56.0,7,8.0,6,8.00,0,ARCHIVED
1623,WBR-732ML,"White Bird Spinning Rod - 7'3"" - Medium Light - Slow - 2 Piece",Spinning Rod,Favorite Fishing,55.99,1,55.99,1,79.99,0,ACTIVE
1624,VC-66-UL-S,"VEXAN® Crappie Rods & Panfish Rods - Spinning 6'6"" Ultra Light",Spinning Rod,VEXAN®,55.99,1,55.99,1,99.99,183,ACTIVE
1625,VC-72-UL-S,"VEXAN® Crappie Rods & Panfish Rods - Spinning 7'2"" Ultra Light",Spinning Rod,VEXAN®,55.99,1,55.99,1,99.99,181,ACTIVE
1626,LL-20,School Master - Black Back Chrome Shad,Lipless Crankbait,Livingston Lures,55.96,4,13.99,4,17.99,0,DRAFT
1627,810103811799,Tungsten Flipping Weights - Green Pumpkin / 3/8 oz - 3pk,Tungsten,1st Contact Tungsten,55.93,7,7.99,1,7.99,43,ACTIVE
1628,1620-510,Airtail Rattler - Summer Craw,Worms,GRANDEBASS,55.92,8,6.99,6,6.99,134,ACTIVE
1629,1608-210,Airtail Stick - Watermelon Red Flake,Worms,GRANDEBASS,55.92,8,6.99,6,6.99,126,ACTIVE
1630,1200-217,Shad Trixx - Electric Shad,Soft Swimbaits,GRANDEBASS,55.92,8,6.99,2,6.99,277,ACTIVE
1631,VF-TOAD-610-4,Best Toad Ever - Firetiger Swirl,Frogs,Vicious Fishing,55.9,10,5.59,8,5.59,27,ACTIVE
1632,30010GR8,"Braided Fishing Line - 300 Yards, Pro Grade Performance for Saltwater & Freshwater- Beyond Braid - Green 8X / 10LB",Braid,Beyond Braid,55.9,2,27.95,2,25.95,540,ACTIVE
